timestamp,frame,time,person_id,category,centroid_x,centroid_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2025-09-16 04:03:49,219,11.66,100000,STAFF,196,433,79,311,314,555
2025-09-16 04:03:49,219,11.66,100001,STAFF,994,536,862,433,1127,640
2025-09-16 04:03:49,219,11.66,100002,STAFF,1005,398,867,302,1143,495
2025-09-16 04:03:49,219,11.66,100003,STAFF,1147,234,1078,158,1217,310
2025-09-16 04:03:49,219,11.66,100004,STAFF,1130,248,1040,158,1220,339
2025-09-16 04:03:49,219,11.66,100005,STAFF,1048,400,955,302,1141,498
2025-09-16 04:03:49,219,11.66,100006,STAFF,544,235,446,141,642,330
2025-09-16 04:03:49,220,11.70,100000,STAFF,196,433,79,311,314,555
2025-09-16 04:03:49,220,11.70,100001,STAFF,994,536,862,433,1127,640
2025-09-16 04:03:49,220,11.70,100002,STAFF,1005,398,867,302,1143,495
2025-09-16 04:03:49,220,11.70,100003,STAFF,1147,234,1077,158,1217,311
2025-09-16 04:03:49,220,11.70,100004,STAFF,1130,253,1040,157,1221,350
2025-09-16 04:03:49,220,11.70,100005,STAFF,1048,400,955,302,1141,498
2025-09-16 04:03:49,220,11.70,100006,STAFF,544,235,446,141,643,330
2025-09-16 04:03:49,221,11.74,100000,STAFF,196,432,79,311,314,554
2025-09-16 04:03:49,221,11.74,100001,STAFF,994,536,862,432,1127,640
2025-09-16 04:03:49,221,11.74,100002,STAFF,1147,234,1078,158,1217,310
2025-09-16 04:03:49,221,11.74,100003,STAFF,1004,398,867,301,1142,495
2025-09-16 04:03:49,221,11.74,100004,STAFF,1130,247,1040,157,1220,337
2025-09-16 04:03:49,221,11.74,100005,STAFF,1045,400,950,301,1141,499
2025-09-16 04:03:49,222,11.78,100000,STAFF,197,433,79,311,315,556
2025-09-16 04:03:49,222,11.78,100001,STAFF,994,535,862,431,1127,640
2025-09-16 04:03:49,222,11.78,100002,STAFF,1004,396,867,299,1141,494
2025-09-16 04:03:49,222,11.78,100003,STAFF,1148,233,1077,157,1220,309
2025-09-16 04:03:49,222,11.78,100004,STAFF,296,338,233,231,360,445
2025-09-16 04:03:49,222,11.78,100005,STAFF,544,235,446,141,643,329
2025-09-16 04:03:49,222,11.78,100006,STAFF,1130,241,1037,156,1224,326
2025-09-16 04:03:49,223,11.83,100000,STAFF,197,433,79,311,315,556
2025-09-16 04:03:49,223,11.83,100001,STAFF,994,535,862,431,1127,640
2025-09-16 04:03:49,223,11.83,100002,STAFF,1004,396,867,299,1141,493
2025-09-16 04:03:49,223,11.83,100003,STAFF,1145,233,1072,157,1219,310
2025-09-16 04:03:49,223,11.83,100004,STAFF,296,336,232,228,360,445
2025-09-16 04:03:49,223,11.83,100005,STAFF,545,235,447,141,643,329
2025-09-16 04:03:49,224,11.87,100000,STAFF,197,433,79,311,315,556
2025-09-16 04:03:49,224,11.87,100001,STAFF,994,535,861,431,1127,640
2025-09-16 04:03:49,224,11.87,100002,STAFF,1146,233,1072,157,1220,309
2025-09-16 04:03:49,224,11.87,100003,STAFF,1004,395,868,298,1140,492
2025-09-16 04:03:49,224,11.87,100004,STAFF,545,234,448,140,643,329
2025-09-16 04:03:49,224,11.87,100005,STAFF,296,336,232,227,360,445
2025-09-16 04:03:49,224,11.87,100006,STAFF,529,215,449,140,610,291
2025-09-16 04:03:49,225,11.90,100000,STAFF,994,535,861,431,1127,640
2025-09-16 04:03:49,225,11.90,100001,STAFF,197,433,79,311,315,555
2025-09-16 04:03:49,225,11.90,100002,STAFF,1146,233,1072,157,1220,309
2025-09-16 04:03:49,225,11.90,100003,STAFF,1004,395,868,298,1140,492
2025-09-16 04:03:49,225,11.90,100004,STAFF,545,234,447,140,643,329
2025-09-16 04:03:49,225,11.90,100005,STAFF,296,336,232,226,360,446
2025-09-16 04:03:49,225,11.90,100006,STAFF,531,217,455,139,607,296
2025-09-16 04:03:49,226,11.95,100000,STAFF,197,433,79,311,315,555
2025-09-16 04:03:49,226,11.95,100001,STAFF,994,536,861,432,1127,640
2025-09-16 04:03:49,226,11.95,100002,STAFF,1145,233,1073,157,1217,310
2025-09-16 04:03:49,226,11.95,100003,STAFF,1003,392,868,296,1139,489
2025-09-16 04:03:49,226,11.95,100004,STAFF,545,235,448,141,643,329
2025-09-16 04:03:49,226,11.95,100005,STAFF,302,328,232,212,373,445
2025-09-16 04:03:49,226,11.95,100006,STAFF,527,217,454,139,600,295
2025-09-16 04:03:49,227,12.01,100000,STAFF,197,433,79,311,315,556
2025-09-16 04:03:49,227,12.01,100001,STAFF,994,536,861,432,1127,640
2025-09-16 04:03:49,227,12.01,100002,STAFF,1145,233,1073,157,1217,310
2025-09-16 04:03:49,227,12.01,100003,STAFF,1003,393,868,296,1139,490
2025-09-16 04:03:49,227,12.01,100004,STAFF,545,235,448,141,643,329
2025-09-16 04:03:49,227,12.01,100005,STAFF,295,339,232,231,359,447
2025-09-16 04:03:49,227,12.01,100006,STAFF,527,217,454,140,601,295
2025-09-16 04:03:49,228,12.05,100000,STAFF,196,433,79,311,314,555
2025-09-16 04:03:49,228,12.05,100001,STAFF,993,535,861,431,1126,640
2025-09-16 04:03:49,228,12.05,100002,STAFF,1141,233,1071,157,1212,310
2025-09-16 04:03:49,228,12.05,100003,STAFF,1003,390,868,296,1138,484
2025-09-16 04:03:49,228,12.05,100004,STAFF,546,234,449,141,643,328
2025-09-16 04:03:49,228,12.05,100005,STAFF,296,338,231,230,361,447
2025-09-16 04:03:49,228,12.05,100006,STAFF,522,208,456,140,589,277
2025-09-16 04:03:49,229,12.09,100000,STAFF,196,433,79,311,313,555
2025-09-16 04:03:49,229,12.09,100001,STAFF,993,535,861,431,1126,640
2025-09-16 04:03:49,229,12.09,100002,STAFF,1148,231,1078,154,1219,308
2025-09-16 04:03:49,229,12.09,100003,STAFF,1003,389,868,296,1138,483
2025-09-16 04:03:49,229,12.09,100004,STAFF,546,233,449,139,643,328
2025-09-16 04:03:49,229,12.09,100005,STAFF,296,336,232,229,360,444
2025-09-16 04:03:49,229,12.09,100006,STAFF,528,217,456,137,601,298
2025-09-16 04:03:49,229,12.09,100007,STAFF,1003,430,869,297,1138,564
2025-09-16 04:03:49,230,12.14,100000,STAFF,196,429,77,306,316,553
2025-09-16 04:03:49,230,12.14,100001,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:49,230,12.14,100002,STAFF,1002,391,868,297,1137,486
2025-09-16 04:03:49,230,12.14,100003,STAFF,1150,230,1078,152,1222,309
2025-09-16 04:03:49,230,12.14,100004,STAFF,546,233,450,140,643,327
2025-09-16 04:03:49,230,12.14,100005,STAFF,296,336,232,229,361,444
2025-09-16 04:03:49,230,12.14,100006,STAFF,529,217,456,137,602,297
2025-09-16 04:03:49,230,12.14,100007,STAFF,1002,432,868,297,1137,568
2025-09-16 04:03:49,230,12.14,100008,STAFF,274,327,188,225,360,429
2025-09-16 04:03:50,231,12.19,100000,STAFF,196,433,79,311,313,555
2025-09-16 04:03:50,231,12.19,100001,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:50,231,12.19,100002,STAFF,1002,392,868,297,1137,487
2025-09-16 04:03:50,231,12.19,100003,STAFF,1149,230,1078,152,1221,309
2025-09-16 04:03:50,231,12.19,100004,STAFF,546,233,450,140,643,327
2025-09-16 04:03:50,231,12.19,100005,STAFF,296,336,232,229,361,444
2025-09-16 04:03:50,231,12.19,100006,STAFF,528,217,456,137,601,298
2025-09-16 04:03:50,231,12.19,100007,STAFF,1002,432,868,297,1137,567
2025-09-16 04:03:50,231,12.19,100008,STAFF,275,327,190,225,360,430
2025-09-16 04:03:50,232,12.23,100000,STAFF,196,429,77,305,316,553
2025-09-16 04:03:50,232,12.23,100001,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:50,232,12.23,100002,STAFF,1002,392,868,297,1137,487
2025-09-16 04:03:50,232,12.23,100003,STAFF,1149,230,1077,152,1221,309
2025-09-16 04:03:50,232,12.23,100004,STAFF,546,232,450,139,643,326
2025-09-16 04:03:50,232,12.23,100005,STAFF,301,332,231,223,371,442
2025-09-16 04:03:50,232,12.23,100006,STAFF,528,217,456,137,601,298
2025-09-16 04:03:50,232,12.23,100007,STAFF,1002,439,869,300,1136,578
2025-09-16 04:03:50,233,12.27,100000,STAFF,196,433,79,311,313,555
2025-09-16 04:03:50,233,12.27,100001,STAFF,993,535,861,431,1126,640
2025-09-16 04:03:50,233,12.27,100002,STAFF,1002,393,868,297,1137,489
2025-09-16 04:03:50,233,12.27,100003,STAFF,1149,230,1078,152,1220,309
2025-09-16 04:03:50,233,12.27,100004,STAFF,546,233,450,139,643,327
2025-09-16 04:03:50,233,12.27,100005,STAFF,296,336,232,229,360,443
2025-09-16 04:03:50,233,12.27,100006,STAFF,1002,438,869,300,1136,577
2025-09-16 04:03:50,233,12.27,100007,STAFF,529,218,456,137,603,299
2025-09-16 04:03:50,234,12.31,100000,STAFF,196,433,79,311,313,555
2025-09-16 04:03:50,234,12.31,100001,STAFF,993,535,861,431,1126,640
2025-09-16 04:03:50,234,12.31,100002,STAFF,1003,392,868,299,1138,485
2025-09-16 04:03:50,234,12.31,100003,STAFF,1150,231,1078,152,1222,310
2025-09-16 04:03:50,234,12.31,100004,STAFF,546,233,450,139,643,327
2025-09-16 04:03:50,234,12.31,100005,STAFF,1002,437,869,301,1136,574
2025-09-16 04:03:50,234,12.31,100006,STAFF,523,211,456,138,590,285
2025-09-16 04:03:50,234,12.31,100007,STAFF,1134,241,1042,150,1226,332
2025-09-16 04:03:50,234,12.31,100008,STAFF,301,331,230,221,373,442
2025-09-16 04:03:50,235,12.36,100000,STAFF,196,433,79,311,313,555
2025-09-16 04:03:50,235,12.36,100001,STAFF,994,536,861,432,1127,640
2025-09-16 04:03:50,235,12.36,100002,STAFF,1002,392,868,299,1137,485
2025-09-16 04:03:50,235,12.36,100003,STAFF,1150,231,1078,152,1222,310
2025-09-16 04:03:50,235,12.36,100004,STAFF,546,233,450,139,643,327
2025-09-16 04:03:50,235,12.36,100005,STAFF,1002,437,869,301,1136,573
2025-09-16 04:03:50,235,12.36,100006,STAFF,1134,243,1042,150,1226,336
2025-09-16 04:03:50,235,12.36,100007,STAFF,523,211,456,138,590,284
2025-09-16 04:03:50,235,12.36,100008,STAFF,301,332,230,222,372,442
2025-09-16 04:03:50,236,12.41,100000,STAFF,196,429,77,306,316,553
2025-09-16 04:03:50,236,12.41,100001,STAFF,994,536,861,432,1127,640
2025-09-16 04:03:50,236,12.41,100002,STAFF,1003,392,868,299,1138,485
2025-09-16 04:03:50,236,12.41,100003,STAFF,1150,231,1078,152,1222,310
2025-09-16 04:03:50,236,12.41,100004,STAFF,546,232,449,139,643,326
2025-09-16 04:03:50,236,12.41,100005,STAFF,1002,437,869,301,1136,574
2025-09-16 04:03:50,236,12.41,100006,STAFF,523,212,456,138,590,286
2025-09-16 04:03:50,236,12.41,100007,STAFF,1134,240,1042,150,1226,331
2025-09-16 04:03:50,236,12.41,100008,STAFF,296,337,232,230,360,444
2025-09-16 04:03:50,237,12.46,100000,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:50,237,12.46,100001,STAFF,195,431,79,311,312,552
2025-09-16 04:03:50,237,12.46,100002,STAFF,1002,394,867,303,1138,485
2025-09-16 04:03:50,237,12.46,100003,STAFF,1152,235,1080,151,1225,319
2025-09-16 04:03:50,237,12.46,100004,STAFF,547,232,451,138,644,327
2025-09-16 04:03:50,237,12.46,100005,STAFF,291,380,219,225,363,535
2025-09-16 04:03:50,237,12.46,100006,STAFF,1050,397,963,303,1138,492
2025-09-16 04:03:50,237,12.46,100007,STAFF,1135,257,1041,150,1229,365
2025-09-16 04:03:50,237,12.46,100008,STAFF,523,216,454,137,593,295
2025-09-16 04:03:50,238,12.50,100000,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:50,238,12.50,100001,STAFF,196,430,80,310,312,550
2025-09-16 04:03:50,238,12.50,100002,STAFF,1002,394,867,303,1138,485
2025-09-16 04:03:50,238,12.50,100003,STAFF,1153,233,1081,151,1226,316
2025-09-16 04:03:50,238,12.50,100004,STAFF,547,232,451,138,644,327
2025-09-16 04:03:50,238,12.50,100005,STAFF,291,379,221,224,361,534
2025-09-16 04:03:50,238,12.50,100006,STAFF,1049,397,961,303,1138,491
2025-09-16 04:03:50,238,12.50,100007,STAFF,524,216,454,137,594,295
2025-09-16 04:03:50,238,12.50,100008,STAFF,1135,256,1041,150,1229,363
2025-09-16 04:03:50,239,12.54,100000,STAFF,993,536,861,432,1126,640
2025-09-16 04:03:50,239,12.54,100001,STAFF,193,429,81,308,306,550
2025-09-16 04:03:50,239,12.54,100002,STAFF,1002,394,867,303,1138,485
2025-09-16 04:03:50,239,12.54,100003,STAFF,1153,233,1080,151,1226,316
2025-09-16 04:03:50,239,12.54,100004,STAFF,547,232,451,138,643,326
2025-09-16 04:03:50,239,12.54,100005,STAFF,290,379,221,224,360,535
2025-09-16 04:03:50,239,12.54,100006,STAFF,1049,397,961,303,1138,491
2025-09-16 04:03:50,239,12.54,100007,STAFF,524,215,454,137,594,294
2025-09-16 04:03:50,239,12.54,100008,STAFF,1134,256,1040,150,1229,363
2025-09-16 04:03:50,240,12.59,100000,STAFF,993,536,861,433,1126,640
2025-09-16 04:03:50,240,12.59,100001,STAFF,195,431,79,311,312,551
2025-09-16 04:03:50,240,12.59,100002,STAFF,1002,392,867,304,1138,481
2025-09-16 04:03:50,240,12.59,100003,STAFF,1153,232,1080,151,1227,314
2025-09-16 04:03:50,240,12.59,100004,STAFF,546,232,448,137,644,327
2025-09-16 04:03:50,240,12.59,100005,STAFF,1050,397,962,304,1138,490
2025-09-16 04:03:50,240,12.59,100006,STAFF,291,379,221,224,362,534
2025-09-16 04:03:50,240,12.59,100007,STAFF,524,216,451,136,597,296
2025-09-16 04:03:50,240,12.59,100008,STAFF,1135,257,1040,150,1230,364
2025-09-16 04:03:50,241,12.63,100000,STAFF,993,536,861,433,1126,640
2025-09-16 04:03:50,241,12.63,100001,STAFF,195,431,79,311,312,552
2025-09-16 04:03:50,241,12.63,100002,STAFF,1003,393,868,304,1138,482
2025-09-16 04:03:50,241,12.63,100003,STAFF,1154,233,1080,151,1228,315
2025-09-16 04:03:50,241,12.63,100004,STAFF,546,231,449,136,643,327
2025-09-16 04:03:50,241,12.63,100005,STAFF,530,215,450,135,611,296
2025-09-16 04:03:50,241,12.63,100006,STAFF,1050,397,963,304,1138,490
2025-09-16 04:03:50,241,12.63,100007,STAFF,292,377,222,224,362,530
2025-09-16 04:03:50,241,12.63,100008,STAFF,292,326,223,223,361,429
2025-09-16 04:03:50,241,12.63,100009,STAFF,1135,258,1040,150,1231,366
2025-09-16 04:03:50,242,12.69,100000,STAFF,993,536,861,433,1126,640
2025-09-16 04:03:50,242,12.69,100001,STAFF,195,431,79,311,312,552
2025-09-16 04:03:50,242,12.69,100002,STAFF,1003,393,868,305,1139,481
2025-09-16 04:03:50,242,12.69,100003,STAFF,1153,232,1080,152,1226,312
2025-09-16 04:03:50,242,12.69,100004,STAFF,546,231,445,129,647,334
2025-09-16 04:03:50,242,12.69,100005,STAFF,530,213,448,132,613,294
2025-09-16 04:03:50,242,12.69,100006,STAFF,1051,396,963,304,1139,489
2025-09-16 04:03:50,242,12.69,100007,STAFF,291,375,222,221,361,530
2025-09-16 04:03:50,242,12.69,100008,STAFF,291,325,222,219,360,431
2025-09-16 04:03:50,242,12.69,100009,STAFF,1135,258,1040,150,1230,366
2025-09-16 04:03:50,243,12.74,100000,STAFF,994,536,862,433,1126,640
2025-09-16 04:03:50,243,12.74,100001,STAFF,196,430,80,309,312,551
2025-09-16 04:03:50,243,12.74,100002,STAFF,1003,393,868,305,1139,481
2025-09-16 04:03:50,243,12.74,100003,STAFF,1152,232,1081,152,1224,312
2025-09-16 04:03:50,243,12.74,100004,STAFF,553,228,459,122,647,334
2025-09-16 04:03:50,243,12.74,100005,STAFF,1049,396,959,304,1139,488
2025-09-16 04:03:50,243,12.74,100006,STAFF,533,198,465,127,602,270
2025-09-16 04:03:50,243,12.74,100007,STAFF,290,374,221,215,360,534
2025-09-16 04:03:50,243,12.74,100008,STAFF,1134,253,1041,150,1228,357
2025-09-16 04:03:50,243,12.74,100009,STAFF,292,329,224,216,361,443
2025-09-16 04:03:50,244,12.79,100000,STAFF,994,536,862,433,1127,640
2025-09-16 04:03:50,244,12.79,100001,STAFF,195,429,80,309,311,550
2025-09-16 04:03:50,244,12.79,100002,STAFF,1003,393,868,305,1139,481
2025-09-16 04:03:50,244,12.79,100003,STAFF,1153,231,1081,152,1225,311
2025-09-16 04:03:50,244,12.79,100004,STAFF,553,228,459,122,647,334
2025-09-16 04:03:50,244,12.79,100005,STAFF,533,198,465,127,601,270
2025-09-16 04:03:50,244,12.79,100006,STAFF,1049,396,959,304,1139,489
2025-09-16 04:03:50,244,12.79,100007,STAFF,291,373,221,215,361,532
2025-09-16 04:03:50,244,12.79,100008,STAFF,279,325,199,213,359,437
2025-09-16 04:03:50,244,12.79,100009,STAFF,1134,254,1040,150,1229,359
2025-09-16 04:03:50,245,12.84,100000,STAFF,994,536,862,433,1127,640
2025-09-16 04:03:50,245,12.84,100001,STAFF,196,431,79,310,313,553
2025-09-16 04:03:50,245,12.84,100002,STAFF,554,230,460,126,648,334
2025-09-16 04:03:50,245,12.84,100003,STAFF,1004,393,868,305,1140,481
2025-09-16 04:03:50,245,12.84,100004,STAFF,1151,231,1081,152,1222,311
2025-09-16 04:03:50,245,12.84,100005,STAFF,1047,396,954,304,1140,488
2025-09-16 04:03:50,245,12.84,100006,STAFF,290,373,221,214,360,533
2025-09-16 04:03:50,245,12.84,100007,STAFF,537,196,464,124,611,269
2025-09-16 04:03:50,245,12.84,100008,STAFF,1134,252,1042,150,1226,354
2025-09-16 04:03:50,245,12.84,100009,STAFF,293,328,225,214,361,443
2025-09-16 04:03:50,245,12.84,100010,STAFF,571,181,515,102,628,260
2025-09-16 04:03:50,246,12.89,100000,STAFF,994,536,862,433,1127,640
2025-09-16 04:03:50,246,12.89,100001,STAFF,195,428,77,306,314,551
2025-09-16 04:03:50,246,12.89,100002,STAFF,552,227,458,120,647,335
2025-09-16 04:03:50,246,12.89,100003,STAFF,1004,393,868,305,1140,481
2025-09-16 04:03:50,246,12.89,100004,STAFF,1151,231,1081,152,1222,310
2025-09-16 04:03:50,246,12.89,100005,STAFF,1047,396,955,304,1139,488
2025-09-16 04:03:50,246,12.89,100006,STAFF,290,374,221,215,360,533
2025-09-16 04:03:50,246,12.89,100007,STAFF,538,198,464,124,612,272
2025-09-16 04:03:50,246,12.89,100008,STAFF,1134,251,1042,150,1226,353
2025-09-16 04:03:50,246,12.89,100009,STAFF,572,181,516,103,628,260
2025-09-16 04:03:50,246,12.89,100010,STAFF,292,330,225,217,360,443
2025-09-16 04:03:50,247,12.94,100000,STAFF,994,537,862,434,1127,640
2025-09-16 04:03:50,247,12.94,100001,STAFF,195,428,77,306,313,550
2025-09-16 04:03:50,247,12.94,100002,STAFF,1004,393,868,305,1141,481
2025-09-16 04:03:50,247,12.94,100003,STAFF,1151,230,1080,151,1222,309
2025-09-16 04:03:50,247,12.94,100004,STAFF,1042,397,944,305,1140,489
2025-09-16 04:03:50,247,12.94,100005,STAFF,553,226,463,116,644,337
2025-09-16 04:03:50,247,12.94,100006,STAFF,293,367,225,220,361,515
2025-09-16 04:03:50,247,12.94,100007,STAFF,539,189,467,119,612,259
2025-09-16 04:03:50,247,12.94,100008,STAFF,286,329,212,218,360,441
2025-09-16 04:03:50,247,12.94,100009,STAFF,1134,247,1041,149,1228,345
2025-09-16 04:03:50,248,12.99,100000,STAFF,994,537,862,434,1127,640
2025-09-16 04:03:50,248,12.99,100001,STAFF,195,428,77,306,313,550
2025-09-16 04:03:50,248,12.99,100002,STAFF,1004,393,868,305,1141,481
2025-09-16 04:03:50,248,12.99,100003,STAFF,1151,230,1080,151,1222,310
2025-09-16 04:03:50,248,12.99,100004,STAFF,1042,397,945,305,1140,489
2025-09-16 04:03:50,248,12.99,100005,STAFF,553,226,463,116,644,337
2025-09-16 04:03:50,248,12.99,100006,STAFF,293,364,225,222,361,506
2025-09-16 04:03:50,248,12.99,100007,STAFF,539,189,467,118,612,260
2025-09-16 04:03:50,248,12.99,100008,STAFF,1134,248,1040,149,1228,348
2025-09-16 04:03:50,249,13.05,100000,STAFF,994,537,862,434,1127,640
2025-09-16 04:03:50,249,13.05,100001,STAFF,195,428,77,306,314,550
2025-09-16 04:03:50,249,13.05,100002,STAFF,1005,393,868,305,1142,481
2025-09-16 04:03:50,249,13.05,100003,STAFF,1149,231,1080,151,1219,311
2025-09-16 04:03:50,249,13.05,100004,STAFF,556,229,464,120,648,338
2025-09-16 04:03:50,249,13.05,100005,STAFF,1132,251,1042,150,1223,353
2025-09-16 04:03:50,249,13.05,100006,STAFF,293,371,225,219,362,524
2025-09-16 04:03:50,249,13.05,100007,STAFF,538,189,468,117,608,261
2025-09-16 04:03:50,250,13.10,100000,STAFF,994,537,862,434,1127,640
2025-09-16 04:03:50,250,13.10,100001,STAFF,195,428,77,305,314,551
2025-09-16 04:03:50,250,13.10,100002,STAFF,1005,395,868,305,1142,485
2025-09-16 04:03:50,250,13.10,100003,STAFF,1151,229,1080,151,1223,308
2025-09-16 04:03:50,250,13.10,100004,STAFF,554,226,464,118,645,335
2025-09-16 04:03:50,250,13.10,100005,STAFF,536,186,469,116,603,256
2025-09-16 04:03:50,250,13.10,100006,STAFF,292,372,223,216,361,529
2025-09-16 04:03:50,250,13.10,100007,STAFF,293,325,225,208,362,442
2025-09-16 04:03:50,251,13.14,100000,STAFF,995,536,862,433,1128,640
2025-09-16 04:03:50,251,13.14,100001,STAFF,195,427,77,306,314,549
2025-09-16 04:03:50,251,13.14,100002,STAFF,1005,395,868,305,1143,486
2025-09-16 04:03:50,251,13.14,100003,STAFF,1152,230,1081,152,1223,308
2025-09-16 04:03:50,251,13.14,100004,STAFF,535,181,471,107,600,256
2025-09-16 04:03:50,251,13.14,100005,STAFF,555,221,466,112,644,331
2025-09-16 04:03:50,251,13.14,100006,STAFF,1049,398,956,305,1142,492
2025-09-16 04:03:50,251,13.14,100007,STAFF,293,324,226,198,360,450
2025-09-16 04:03:50,251,13.14,100008,STAFF,295,375,231,216,359,535
2025-09-16 04:03:50,251,13.14,100009,STAFF,1135,254,1040,150,1230,359
2025-09-16 04:03:51,252,13.19,100000,STAFF,995,536,862,433,1128,640
2025-09-16 04:03:51,252,13.19,100001,STAFF,195,430,79,311,311,550
2025-09-16 04:03:51,252,13.19,100002,STAFF,1005,396,868,305,1143,488
2025-09-16 04:03:51,252,13.19,100003,STAFF,1153,231,1080,152,1226,310
2025-09-16 04:03:51,252,13.19,100004,STAFF,536,179,473,106,599,253
2025-09-16 04:03:51,252,13.19,100005,STAFF,293,371,229,208,357,535
2025-09-16 04:03:51,252,13.19,100006,STAFF,1047,399,952,305,1142,494
2025-09-16 04:03:51,252,13.19,100007,STAFF,1135,254,1040,150,1231,359
2025-09-16 04:03:51,252,13.19,100008,STAFF,293,320,225,197,361,444
2025-09-16 04:03:51,252,13.19,100009,STAFF,1005,441,870,306,1141,577
2025-09-16 04:03:51,253,13.24,100000,STAFF,995,536,862,433,1128,640
2025-09-16 04:03:51,253,13.24,100001,STAFF,194,429,80,310,309,548
2025-09-16 04:03:51,253,13.24,100002,STAFF,1006,397,868,305,1144,489
2025-09-16 04:03:51,253,13.24,100003,STAFF,293,371,230,205,357,537
2025-09-16 04:03:51,253,13.24,100004,STAFF,1152,230,1080,152,1225,309
2025-09-16 04:03:51,253,13.24,100005,STAFF,538,183,477,119,599,248
2025-09-16 04:03:51,253,13.24,100006,STAFF,1134,255,1038,150,1230,360
2025-09-16 04:03:51,253,13.24,100007,STAFF,1005,442,870,306,1141,578
2025-09-16 04:03:51,253,13.24,100008,STAFF,1052,400,961,305,1143,496
2025-09-16 04:03:51,254,13.30,100000,STAFF,995,536,862,432,1128,640
2025-09-16 04:03:51,254,13.30,100001,STAFF,194,428,80,310,309,547
2025-09-16 04:03:51,254,13.30,100002,STAFF,1006,397,868,306,1144,489
2025-09-16 04:03:51,254,13.30,100003,STAFF,295,371,231,208,360,535
2025-09-16 04:03:51,254,13.30,100004,STAFF,1154,230,1081,152,1227,308
2025-09-16 04:03:51,254,13.30,100005,STAFF,537,181,477,117,598,246
2025-09-16 04:03:51,254,13.30,100006,STAFF,1005,444,870,307,1141,582
2025-09-16 04:03:51,255,13.34,100000,STAFF,995,536,862,432,1128,640
2025-09-16 04:03:51,255,13.34,100001,STAFF,195,430,79,311,312,550
2025-09-16 04:03:51,255,13.34,100002,STAFF,1006,397,868,306,1144,489
2025-09-16 04:03:51,255,13.34,100003,STAFF,294,375,230,215,359,535
2025-09-16 04:03:51,255,13.34,100004,STAFF,535,180,476,119,595,242
2025-09-16 04:03:51,255,13.34,100005,STAFF,1153,230,1081,152,1226,309
2025-09-16 04:03:51,255,13.34,100006,STAFF,1005,442,870,307,1141,577
2025-09-16 04:03:51,255,13.34,100007,STAFF,1135,257,1038,150,1232,364
2025-09-16 04:03:51,256,13.39,100000,STAFF,995,536,862,432,1128,640
2025-09-16 04:03:51,256,13.39,100001,STAFF,195,430,79,310,312,550
2025-09-16 04:03:51,256,13.39,100002,STAFF,1006,399,869,306,1144,492
2025-09-16 04:03:51,256,13.39,100003,STAFF,295,372,230,206,360,539
2025-09-16 04:03:51,256,13.39,100004,STAFF,1155,230,1082,152,1229,309
2025-09-16 04:03:51,256,13.39,100005,STAFF,538,178,476,106,601,251
2025-09-16 04:03:51,256,13.39,100006,STAFF,1005,446,870,307,1141,585
2025-09-16 04:03:51,256,13.39,100007,STAFF,345,369,229,203,462,535
2025-09-16 04:03:51,257,13.44,100000,STAFF,994,536,861,432,1128,640
2025-09-16 04:03:51,257,13.44,100001,STAFF,195,430,79,311,312,550
2025-09-16 04:03:51,257,13.44,100002,STAFF,1006,398,869,306,1144,491
2025-09-16 04:03:51,257,13.44,100003,STAFF,295,373,231,207,360,539
2025-09-16 04:03:51,257,13.44,100004,STAFF,1155,230,1082,152,1229,309
2025-09-16 04:03:51,257,13.44,100005,STAFF,538,179,476,108,600,251
2025-09-16 04:03:51,257,13.44,100006,STAFF,1005,445,870,307,1141,583
2025-09-16 04:03:51,257,13.44,100007,STAFF,344,369,229,203,459,536
2025-09-16 04:03:51,258,13.47,100000,STAFF,995,536,862,432,1128,640
2025-09-16 04:03:51,258,13.47,100001,STAFF,196,430,79,311,313,550
2025-09-16 04:03:51,258,13.47,100002,STAFF,1006,397,869,306,1144,488
2025-09-16 04:03:51,258,13.47,100003,STAFF,294,375,231,211,358,539
2025-09-16 04:03:51,258,13.47,100004,STAFF,538,182,475,106,601,258
2025-09-16 04:03:51,258,13.47,100005,STAFF,1157,230,1082,152,1232,309
2025-09-16 04:03:51,258,13.47,100006,STAFF,1005,443,870,307,1141,579
2025-09-16 04:03:51,258,13.47,100007,STAFF,335,371,230,206,441,536
2025-09-16 04:03:51,259,13.52,100000,STAFF,995,536,862,433,1128,640
2025-09-16 04:03:51,259,13.52,100001,STAFF,185,428,80,309,291,547
2025-09-16 04:03:51,259,13.52,100002,STAFF,1006,397,869,306,1144,488
2025-09-16 04:03:51,259,13.52,100003,STAFF,293,377,230,214,356,540
2025-09-16 04:03:51,259,13.52,100004,STAFF,1157,230,1082,152,1232,308
2025-09-16 04:03:51,259,13.52,100005,STAFF,541,181,476,106,606,257
2025-09-16 04:03:51,259,13.52,100006,STAFF,1005,443,870,308,1141,579
2025-09-16 04:03:51,259,13.52,100007,STAFF,337,373,230,211,444,536
2025-09-16 04:03:51,260,13.57,100000,STAFF,995,536,862,433,1128,640
